date,temperature_c,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_pct,wind_speed_kmh,sunshine_duration_s
2025-11-21 00:00:00,1.5,0.0,0.0,0.0,100,9.9,0.0
2025-11-21 01:00:00,1.7,0.0,0.0,0.0,96,9.4,0.0
2025-11-21 02:00:00,0.6,0.0,0.0,0.0,100,5.7,0.0
2025-11-21 03:00:00,0.1,0.0,0.0,0.0,98,3.7,0.0
2025-11-21 04:00:00,-0.5,0.0,0.0,0.0,98,3.1,0.0
2025-11-21 05:00:00,-0.6,0.0,0.0,0.0,100,0.8,0.0
2025-11-21 06:00:00,-1.6,0.0,0.0,0.0,100,3.7,0.0
2025-11-21 07:00:00,0.3,0.0,0.0,0.0,99,9.3,0.0
2025-11-21 08:00:00,0.1,0.0,0.0,0.0,64,10.4,0.0
2025-11-21 09:00:00,0.2,0.0,0.0,0.0,100,12.2,6.59
2025-11-21 10:00:00,0.8,0.0,0.0,0.0,100,13.4,3600.0
2025-11-21 11:00:00,1.3,0.0,0.0,0.0,100,11.0,672.91
2025-11-21 12:00:00,2.4,0.0,0.0,0.0,98,9.6,3600.0
2025-11-21 13:00:00,2.6,0.0,0.0,0.0,100,9.2,3600.0
2025-11-21 14:00:00,3.1,0.0,0.0,0.0,95,7.9,0.0
2025-11-21 15:00:00,3.4,0.0,0.0,0.0,43,5.7,3600.0
2025-11-21 16:00:00,2.8,0.0,0.0,0.0,9,1.7,3600.0
2025-11-21 17:00:00,0.9,0.0,0.0,0.0,2,0.6,455.76
2025-11-21 18:00:00,-0.4,0.0,0.0,0.0,1,2.6,0.0
2025-11-21 19:00:00,-0.5,0.0,0.0,0.0,0,3.2,0.0
2025-11-21 20:00:00,-1.2,0.0,0.0,0.0,0,2.8,0.0
2025-11-21 21:00:00,-1.9,0.0,0.0,0.0,91,4.6,0.0
2025-11-21 22:00:00,-2.2,0.0,0.0,0.0,92,5.4,0.0
2025-11-21 23:00:00,-2.0,0.0,0.0,0.0,98,5.9,0.0
2025-11-22 00:00:00,-2.0,0.0,0.0,0.0,100,6.1,0.0
2025-11-22 01:00:00,-2.0,0.0,0.0,0.0,100,8.4,0.0
2025-11-22 02:00:00,-2.0,0.0,0.0,0.0,31,8.8,0.0
2025-11-22 03:00:00,-2.0,0.0,0.0,0.0,14,9.6,0.0
2025-11-22 04:00:00,-1.8,0.0,0.0,0.0,66,10.7,0.0
2025-11-22 05:00:00,-1.9,0.0,0.0,0.0,82,11.4,0.0
2025-11-22 06:00:00,-2.2,0.0,0.0,0.0,100,12.0,0.0
2025-11-22 07:00:00,-2.2,0.0,0.0,0.0,100,13.4,0.0
2025-11-22 08:00:00,-2.2,0.0,0.0,0.0,98,13.5,0.0
2025-11-22 09:00:00,-2.0,0.0,0.0,0.0,77,14.5,0.0
2025-11-22 10:00:00,-1.1,0.0,0.0,0.0,50,17.6,3600.0
2025-11-22 11:00:00,0.2,0.0,0.0,0.0,99,15.2,3600.0
2025-11-22 12:00:00,1.2,0.0,0.0,0.0,99,16.6,3600.0
2025-11-22 13:00:00,2.0,0.0,0.0,0.0,95,16.9,3600.0
2025-11-22 14:00:00,2.7,0.0,0.0,0.0,97,18.2,3600.0
2025-11-22 15:00:00,2.3,0.0,0.0,0.0,19,17.0,750.22
2025-11-22 16:00:00,1.7,0.0,0.0,0.0,8,20.2,3600.0
2025-11-22 17:00:00,0.6,0.0,0.0,0.0,100,19.6,500.7
2025-11-22 18:00:00,0.2,0.0,0.0,0.0,100,20.2,0.0
2025-11-22 19:00:00,0.3,0.0,0.0,0.0,100,20.7,0.0
2025-11-22 20:00:00,0.0,0.0,0.0,0.0,100,21.1,0.0
2025-11-22 21:00:00,-0.2,0.0,0.0,0.0,99,21.1,0.0
2025-11-22 22:00:00,-0.3,0.0,0.0,0.0,100,22.0,0.0
2025-11-22 23:00:00,-0.2,0.0,0.0,0.0,100,21.1,0.0
2025-11-23 00:00:00,-0.2,0.5,0.1,0.28,100,22.3,0.0
2025-11-23 01:00:00,-0.2,0.6,0.1,0.35,100,22.1,0.0
2025-11-23 02:00:00,0.1,0.3,0.0,0.21,100,22.9,0.0
2025-11-23 03:00:00,0.3,0.3,0.0,0.21,100,22.9,0.0
2025-11-23 04:00:00,0.6,0.1,0.0,0.07,100,22.4,0.0
2025-11-23 05:00:00,0.8,0.1,0.0,0.07,100,22.9,0.0
2025-11-23 06:00:00,1.1,0.0,0.0,0.0,100,22.9,0.0
2025-11-23 07:00:00,0.9,0.0,0.0,0.0,100,23.3,0.0
2025-11-23 08:00:00,1.2,0.0,0.0,0.0,100,23.1,0.0
2025-11-23 09:00:00,1.5,0.0,0.0,0.0,100,22.9,0.0
2025-11-23 10:00:00,2.1,0.0,0.0,0.0,100,22.2,0.0
2025-11-23 11:00:00,2.7,0.0,0.0,0.0,100,25.2,0.0
2025-11-23 12:00:00,2.2,0.5,0.5,0.0,100,29.3,0.0
2025-11-23 13:00:00,2.3,0.1,0.1,0.0,100,26.8,0.0
2025-11-23 14:00:00,3.2,0.2,0.2,0.0,100,23.8,0.0
2025-11-23 15:00:00,3.8,0.3,0.3,0.0,100,23.3,0.0
2025-11-23 16:00:00,4.8,0.0,0.0,0.0,98,21.6,0.0
2025-11-23 17:00:00,5.0,0.0,0.0,0.0,59,18.9,0.0
2025-11-23 18:00:00,5.0,0.0,0.0,0.0,5,15.9,0.0
2025-11-23 19:00:00,5.1,0.0,0.0,0.0,8,14.7,0.0
2025-11-23 20:00:00,4.5,0.0,0.0,0.0,1,12.6,0.0
2025-11-23 21:00:00,4.0,0.0,0.0,0.0,5,12.0,0.0
2025-11-23 22:00:00,3.7,0.0,0.0,0.0,37,13.1,0.0
2025-11-23 23:00:00,3.5,0.0,0.0,0.0,100,14.2,0.0
2025-11-24 00:00:00,3.5,0.0,0.0,0.0,100,15.5,0.0
2025-11-24 01:00:00,4.1,0.0,0.0,0.0,100,14.0,0.0
2025-11-24 02:00:00,4.1,0.0,0.0,0.0,100,14.2,0.0
2025-11-24 03:00:00,4.0,0.0,0.0,0.0,100,14.3,0.0
2025-11-24 04:00:00,4.1,0.0,0.0,0.0,96,15.9,0.0
2025-11-24 05:00:00,4.5,0.0,0.0,0.0,57,14.9,0.0
2025-11-24 06:00:00,4.2,0.0,0.0,0.0,39,17.8,0.0
2025-11-24 07:00:00,4.8,0.0,0.0,0.0,100,15.9,0.0
2025-11-24 08:00:00,4.8,0.1,0.1,0.0,100,15.9,0.0
2025-11-24 09:00:00,4.9,0.9,0.9,0.0,100,13.2,0.0
2025-11-24 10:00:00,5.8,0.1,0.1,0.0,91,15.3,0.0
2025-11-24 11:00:00,6.7,0.1,0.1,0.0,66,16.0,399.89
2025-11-24 12:00:00,8.0,0.0,0.0,0.0,100,21.5,3600.0
2025-11-24 13:00:00,7.7,0.1,0.1,0.0,100,15.4,1813.91
2025-11-24 14:00:00,6.8,0.2,0.2,0.0,100,16.8,0.0
2025-11-24 15:00:00,5.7,1.0,1.0,0.0,100,14.8,0.0
2025-11-24 16:00:00,5.2,0.2,0.2,0.0,100,13.4,0.0
2025-11-24 17:00:00,5.4,0.8,0.8,0.0,100,11.2,0.0
2025-11-24 18:00:00,5.6,6.0,6.0,0.0,100,7.4,0.0
2025-11-24 19:00:00,5.7,0.8,0.8,0.0,97,5.8,0.0
2025-11-24 20:00:00,5.2,0.1,0.1,0.0,99,6.3,0.0
2025-11-24 21:00:00,5.2,0.0,0.0,0.0,34,8.8,0.0
2025-11-24 22:00:00,4.8,0.0,0.0,0.0,68,8.3,0.0
2025-11-24 23:00:00,4.4,0.0,0.0,0.0,38,8.0,0.0
2025-11-25 00:00:00,4.1,0.0,0.0,0.0,11,8.1,0.0
2025-11-25 01:00:00,4.3,0.0,0.0,0.0,38,7.4,0.0
2025-11-25 02:00:00,4.3,0.0,0.0,0.0,56,9.7,0.0
2025-11-25 03:00:00,3.9,0.0,0.0,0.0,16,6.4,0.0
2025-11-25 04:00:00,3.6,0.0,0.0,0.0,64,8.1,0.0
2025-11-25 05:00:00,4.1,0.0,0.0,0.0,100,13.1,0.0
2025-11-25 06:00:00,4.5,0.1,0.1,0.0,95,11.3,0.0
2025-11-25 07:00:00,4.3,0.5,0.5,0.0,99,9.8,0.0
2025-11-25 08:00:00,4.2,0.1,0.1,0.0,99,16.0,0.0
2025-11-25 09:00:00,4.7,0.7,0.7,0.0,100,15.6,0.0
2025-11-25 10:00:00,6.1,0.1,0.1,0.0,88,19.5,0.0
2025-11-25 11:00:00,6.9,0.2,0.2,0.0,89,19.3,3454.82
2025-11-25 12:00:00,6.8,0.3,0.3,0.0,73,20.9,0.0
2025-11-25 13:00:00,7.0,0.5,0.5,0.0,27,16.2,3600.0
2025-11-25 14:00:00,6.9,0.1,0.1,0.0,59,17.9,2981.49
2025-11-25 15:00:00,7.0,0.4,0.4,0.0,29,15.3,3600.0
2025-11-25 16:00:00,6.5,0.0,0.0,0.0,2,16.7,3600.0
2025-11-25 17:00:00,5.6,0.0,0.0,0.0,35,13.5,115.88
2025-11-25 18:00:00,5.2,0.0,0.0,0.0,43,11.0,0.0
2025-11-25 19:00:00,4.5,0.0,0.0,0.0,40,8.0,0.0
2025-11-25 20:00:00,4.3,0.0,0.0,0.0,23,8.6,0.0
2025-11-25 21:00:00,4.3,0.0,0.0,0.0,36,8.8,0.0
2025-11-25 22:00:00,4.7,0.1,0.1,0.0,56,9.1,0.0
2025-11-25 23:00:00,4.1,0.0,0.0,0.0,35,9.8,0.0
2025-11-26 00:00:00,4.3,0.0,0.0,0.0,20,10.2,0.0
2025-11-26 01:00:00,4.0,0.0,0.0,0.0,45,8.3,0.0
2025-11-26 02:00:00,3.8,0.0,0.0,0.0,32,9.2,0.0
2025-11-26 03:00:00,3.7,0.0,0.0,0.0,22,9.6,0.0
2025-11-26 04:00:00,3.7,0.0,0.0,0.0,35,8.9,0.0
2025-11-26 05:00:00,3.8,0.0,0.0,0.0,23,9.0,0.0
2025-11-26 06:00:00,4.1,0.0,0.0,0.0,41,9.5,0.0
2025-11-26 07:00:00,3.7,0.0,0.0,0.0,34,7.4,0.0
2025-11-26 08:00:00,2.8,0.0,0.0,0.0,28,6.8,0.0
2025-11-26 09:00:00,2.8,0.0,0.0,0.0,10,4.6,0.0
2025-11-26 10:00:00,4.4,0.0,0.0,0.0,17,3.5,3568.96
2025-11-26 11:00:00,5.6,0.0,0.0,0.0,15,2.2,3600.0
2025-11-26 12:00:00,6.7,0.0,0.0,0.0,17,0.7,3600.0
2025-11-26 13:00:00,7.4,0.0,0.0,0.0,30,5.3,3600.0
2025-11-26 14:00:00,7.7,0.1,0.1,0.0,36,4.2,3600.0
2025-11-26 15:00:00,7.5,0.0,0.0,0.0,51,4.9,3600.0
2025-11-26 16:00:00,6.4,0.0,0.0,0.0,17,1.3,3600.0
2025-11-26 17:00:00,4.8,0.0,0.0,0.0,22,2.6,57.35
2025-11-26 18:00:00,3.8,0.0,0.0,0.0,100,5.9,0.0
2025-11-26 19:00:00,3.7,0.0,0.0,0.0,100,6.5,0.0
2025-11-26 20:00:00,3.2,0.0,0.0,0.0,100,6.3,0.0
2025-11-26 21:00:00,2.8,0.0,0.0,0.0,100,6.6,0.0
2025-11-26 22:00:00,2.8,0.0,0.0,0.0,100,7.6,0.0
2025-11-26 23:00:00,2.5,0.0,0.0,0.0,100,8.3,0.0
2025-11-27 00:00:00,2.6,0.0,0.0,0.0,100,11.6,0.0
2025-11-27 01:00:00,2.9,0.0,0.0,0.0,100,13.5,0.0
2025-11-27 02:00:00,3.0,0.0,0.0,0.0,100,15.2,0.0
2025-11-27 03:00:00,3.9,0.0,0.0,0.0,100,16.6,0.0
2025-11-27 04:00:00,4.6,0.0,0.0,0.0,100,17.1,0.0
2025-11-27 05:00:00,4.9,0.1,0.1,0.0,100,17.9,0.0
2025-11-27 06:00:00,4.9,0.3,0.3,0.0,100,18.9,0.0
2025-11-27 07:00:00,5.4,0.7,0.7,0.0,100,17.8,0.0
2025-11-27 08:00:00,5.7,0.2,0.2,0.0,100,18.7,0.0
2025-11-27 09:00:00,5.8,0.2,0.2,0.0,100,18.7,0.0
2025-11-27 10:00:00,6.4,0.0,0.0,0.0,100,19.0,0.0
2025-11-27 11:00:00,7.3,0.0,0.0,0.0,100,18.5,0.0
2025-11-27 12:00:00,8.8,0.0,0.0,0.0,100,18.5,0.0
2025-11-27 13:00:00,8.5,0.0,0.0,0.0,100,16.6,0.0
2025-11-27 14:00:00,8.9,0.0,0.0,0.0,100,17.3,0.0
2025-11-27 15:00:00,9.2,0.0,0.0,0.0,100,16.9,0.0
2025-11-27 16:00:00,9.4,0.0,0.0,0.0,100,16.4,0.0
2025-11-27 17:00:00,9.4,0.0,0.0,0.0,100,16.6,0.0
2025-11-27 18:00:00,9.1,0.0,0.0,0.0,100,17.2,0.0
2025-11-27 19:00:00,8.8,0.0,0.0,0.0,100,16.5,0.0
2025-11-27 20:00:00,8.9,0.0,0.0,0.0,100,16.7,0.0
2025-11-27 21:00:00,9.1,0.0,0.0,0.0,100,17.1,0.0
2025-11-27 22:00:00,9.2,0.0,0.0,0.0,100,17.7,0.0
2025-11-27 23:00:00,9.1,0.0,0.0,0.0,100,17.7,0.0
2025-11-28 00:00:00,9.2,0.0,0.0,0.0,100,17.9,0.0
2025-11-28 01:00:00,8.9,0.0,0.0,0.0,100,16.9,0.0
2025-11-28 02:00:00,8.9,0.3,0.3,0.0,100,16.9,0.0
2025-11-28 03:00:00,9.1,0.0,0.0,0.0,100,17.5,0.0
2025-11-28 04:00:00,9.3,0.0,0.0,0.0,100,18.1,0.0
2025-11-28 05:00:00,9.4,0.1,0.1,0.0,100,18.5,0.0
2025-11-28 06:00:00,9.6,0.1,0.1,0.0,100,19.3,0.0
2025-11-28 07:00:00,9.4,0.0,0.0,0.0,100,16.5,0.0
2025-11-28 08:00:00,9.4,0.0,0.0,0.0,100,15.6,0.0
2025-11-28 09:00:00,9.4,0.0,0.0,0.0,100,15.8,0.0
2025-11-28 10:00:00,9.6,0.0,0.0,0.0,100,15.4,0.0
2025-11-28 11:00:00,9.9,0.0,0.0,0.0,100,15.5,0.0
2025-11-28 12:00:00,10.1,0.1,0.1,0.0,100,15.2,0.0
2025-11-28 13:00:00,10.1,0.2,0.2,0.0,100,14.1,0.0
2025-11-28 14:00:00,10.2,0.0,0.0,0.0,100,14.5,0.0
2025-11-28 15:00:00,10.2,0.0,0.0,0.0,100,13.7,0.0
2025-11-28 16:00:00,10.4,0.0,0.0,0.0,100,14.5,0.0
2025-11-28 17:00:00,9.8,0.0,0.0,0.0,90,13.0,0.0
2025-11-28 18:00:00,9.3,0.0,0.0,0.0,85,13.7,0.0
2025-11-28 19:00:00,9.1,0.0,0.0,0.0,99,14.4,0.0
2025-11-28 20:00:00,8.8,0.0,0.0,0.0,38,14.1,0.0
2025-11-28 21:00:00,8.3,0.0,0.0,0.0,23,14.5,0.0
2025-11-28 22:00:00,8.1,0.0,0.0,0.0,70,15.0,0.0
2025-11-28 23:00:00,7.8,0.0,0.0,0.0,67,15.0,0.0
2025-11-29 00:00:00,7.6,0.0,0.0,0.0,42,14.3,0.0
2025-11-29 01:00:00,7.9,0.0,0.0,0.0,100,14.5,0.0
2025-11-29 02:00:00,8.2,0.0,0.0,0.0,100,14.4,0.0
2025-11-29 03:00:00,7.6,0.0,0.0,0.0,100,13.4,0.0
2025-11-29 04:00:00,6.9,0.0,0.0,0.0,100,14.1,0.0
2025-11-29 05:00:00,6.8,0.0,0.0,0.0,100,15.9,0.0
2025-11-29 06:00:00,6.7,0.0,0.0,0.0,100,16.8,0.0
2025-11-29 07:00:00,7.2,0.0,0.0,0.0,100,18.4,0.0
2025-11-29 08:00:00,7.1,0.0,0.0,0.0,100,20.3,0.0
2025-11-29 09:00:00,7.2,0.2,0.2,0.0,100,20.6,0.0
2025-11-29 10:00:00,7.8,0.0,0.0,0.0,100,25.0,0.0
2025-11-29 11:00:00,8.9,0.0,0.0,0.0,100,25.1,291.65
2025-11-29 12:00:00,9.6,0.1,0.1,0.0,100,23.0,0.0
2025-11-29 13:00:00,10.3,0.0,0.0,0.0,100,16.5,0.0
2025-11-29 14:00:00,10.7,0.1,0.1,0.0,100,24.7,2847.9
2025-11-29 15:00:00,11.1,0.0,0.0,0.0,98,18.1,3600.0
2025-11-29 16:00:00,10.8,0.0,0.0,0.0,100,20.5,3389.22
2025-11-29 17:00:00,10.6,0.2,0.2,0.0,100,20.8,0.0
2025-11-29 18:00:00,10.4,0.6,0.6,0.0,100,23.1,0.0
2025-11-29 19:00:00,10.0,1.8,1.8,0.0,100,19.7,0.0
2025-11-29 20:00:00,9.6,1.1,1.1,0.0,100,15.3,0.0
2025-11-29 21:00:00,9.0,0.1,0.1,0.0,100,15.0,0.0
2025-11-29 22:00:00,8.4,0.0,0.0,0.0,84,14.1,0.0
2025-11-29 23:00:00,7.0,0.0,0.0,0.0,88,12.1,0.0
2025-11-30 00:00:00,6.2,0.0,0.0,0.0,98,12.6,0.0
2025-11-30 01:00:00,6.2,0.0,0.0,0.0,100,12.6,0.0
2025-11-30 02:00:00,6.3,0.0,0.0,0.0,100,14.1,0.0
2025-11-30 03:00:00,6.1,0.0,0.0,0.0,100,13.2,0.0
2025-11-30 04:00:00,5.9,0.0,0.0,0.0,100,12.8,0.0
2025-11-30 05:00:00,5.8,0.0,0.0,0.0,98,11.0,0.0
2025-11-30 06:00:00,5.4,0.0,0.0,0.0,73,9.3,0.0
2025-11-30 07:00:00,4.5,0.0,0.0,0.0,12,12.2,0.0
2025-11-30 08:00:00,4.0,0.0,0.0,0.0,10,12.6,0.0
2025-11-30 09:00:00,4.7,0.0,0.0,0.0,100,14.1,0.0
2025-11-30 10:00:00,5.8,0.0,0.0,0.0,1,13.8,0.0
2025-11-30 11:00:00,6.1,0.0,0.0,0.0,18,17.8,3600.0
2025-11-30 12:00:00,6.3,0.0,0.0,0.0,100,18.1,3600.0
2025-11-30 13:00:00,6.8,0.0,0.0,0.0,99,19.0,719.82
2025-11-30 14:00:00,7.1,0.0,0.0,0.0,100,17.6,3600.0
2025-11-30 15:00:00,7.3,0.0,0.0,0.0,77,16.4,3096.23
2025-11-30 16:00:00,6.7,0.0,0.0,0.0,37,12.3,3600.0
2025-11-30 17:00:00,5.1,0.0,0.0,0.0,23,9.0,10.77
2025-11-30 18:00:00,4.3,0.0,0.0,0.0,13,9.3,0.0
2025-11-30 19:00:00,3.9,0.0,0.0,0.0,2,9.8,0.0
2025-11-30 20:00:00,3.0,0.0,0.0,0.0,0,8.7,0.0
2025-11-30 21:00:00,2.5,0.0,0.0,0.0,2,8.0,0.0
2025-11-30 22:00:00,2.2,0.0,0.0,0.0,13,8.6,0.0
2025-11-30 23:00:00,2.2,0.0,0.0,0.0,0,10.0,0.0
2025-12-01 00:00:00,2.3,0.0,0.0,0.0,66,10.5,0.0
2025-12-01 01:00:00,2.8,0.0,0.0,0.0,57,12.3,0.0
2025-12-01 02:00:00,2.8,0.0,0.0,0.0,100,12.3,0.0
2025-12-01 03:00:00,2.5,0.0,0.0,0.0,100,13.9,0.0
2025-12-01 04:00:00,2.7,0.0,0.0,0.0,100,15.5,0.0
2025-12-01 05:00:00,2.8,0.0,0.0,0.0,100,16.6,0.0
2025-12-01 06:00:00,3.2,0.0,0.0,0.0,100,19.1,0.0
2025-12-01 07:00:00,3.5,0.0,0.0,0.0,100,21.0,0.0
2025-12-01 08:00:00,4.6,0.0,0.0,0.0,100,21.5,0.0
2025-12-01 09:00:00,4.8,0.0,0.0,0.0,100,22.4,0.0
2025-12-01 10:00:00,5.1,0.0,0.0,0.0,100,23.7,0.0
2025-12-01 11:00:00,5.5,0.0,0.0,0.0,100,20.4,1214.51
2025-12-01 12:00:00,5.5,0.0,0.0,0.0,100,18.8,0.0
2025-12-01 13:00:00,6.5,0.1,0.1,0.0,100,18.5,0.0
2025-12-01 14:00:00,7.2,0.1,0.1,0.0,100,26.1,0.0
2025-12-01 15:00:00,7.0,0.3,0.3,0.0,100,25.1,0.0
2025-12-01 16:00:00,7.3,0.1,0.1,0.0,100,25.2,0.0
2025-12-01 17:00:00,7.3,0.0,0.0,0.0,100,26.0,0.0
2025-12-01 18:00:00,7.4,0.1,0.1,0.0,100,26.3,0.0
2025-12-01 19:00:00,7.7,0.0,0.0,0.0,100,26.3,0.0
2025-12-01 20:00:00,7.7,0.0,0.0,0.0,100,27.0,0.0
2025-12-01 21:00:00,7.6,0.0,0.0,0.0,100,27.6,0.0
2025-12-01 22:00:00,7.3,0.0,0.0,0.0,100,27.6,0.0
2025-12-01 23:00:00,7.3,0.0,0.0,0.0,100,26.9,0.0
2025-12-02 00:00:00,7.2,0.0,0.0,0.0,100,25.9,0.0
2025-12-02 01:00:00,7.2,0.0,0.0,0.0,100,24.7,0.0
2025-12-02 02:00:00,7.3,0.0,0.0,0.0,100,24.7,0.0
2025-12-02 03:00:00,7.4,0.1,0.1,0.0,100,23.3,0.0
2025-12-02 04:00:00,7.4,0.0,0.0,0.0,100,22.6,0.0
2025-12-02 05:00:00,7.2,0.0,0.0,0.0,100,22.6,0.0
2025-12-02 06:00:00,7.2,0.1,0.1,0.0,100,21.3,0.0
2025-12-02 07:00:00,6.5,0.1,0.1,0.0,100,16.5,0.0
2025-12-02 08:00:00,6.8,0.0,0.0,0.0,100,16.9,0.0
2025-12-02 09:00:00,6.6,0.0,0.0,0.0,98,17.2,0.0
2025-12-02 10:00:00,7.1,0.0,0.0,0.0,82,16.5,2885.65
2025-12-02 11:00:00,8.3,0.0,0.0,0.0,91,18.2,3600.0
2025-12-02 12:00:00,9.2,0.0,0.0,0.0,100,14.8,3600.0
2025-12-02 13:00:00,9.6,0.0,0.0,0.0,100,17.5,1482.33
2025-12-02 14:00:00,9.6,0.0,0.0,0.0,100,15.2,0.0
2025-12-02 15:00:00,9.5,0.0,0.0,0.0,100,12.3,0.0
2025-12-02 16:00:00,8.9,0.0,0.0,0.0,100,11.6,0.0
2025-12-02 17:00:00,8.1,0.0,0.0,0.0,98,11.7,0.0
2025-12-02 18:00:00,7.1,0.0,0.0,0.0,75,11.2,0.0
2025-12-02 19:00:00,6.8,0.0,0.0,0.0,100,11.1,0.0
2025-12-02 20:00:00,7.1,0.0,0.0,0.0,99,11.2,0.0
2025-12-02 21:00:00,6.5,0.0,0.0,0.0,100,10.6,0.0
2025-12-02 22:00:00,6.4,0.0,0.0,0.0,100,11.2,0.0
2025-12-02 23:00:00,6.6,0.0,0.0,0.0,100,11.3,0.0
2025-12-03 00:00:00,6.5,0.0,0.0,0.0,99,11.3,0.0
2025-12-03 01:00:00,5.9,0.0,0.0,0.0,100,11.0,0.0
2025-12-03 02:00:00,6.1,0.0,0.0,0.0,100,10.5,0.0
2025-12-03 03:00:00,6.2,0.0,0.0,0.0,100,10.7,0.0
2025-12-03 04:00:00,6.6,0.0,0.0,0.0,100,11.3,0.0
2025-12-03 05:00:00,6.4,0.0,0.0,0.0,100,10.3,0.0
2025-12-03 06:00:00,6.7,0.0,0.0,0.0,100,9.5,0.0
2025-12-03 07:00:00,6.8,0.0,0.0,0.0,100,9.3,0.0
2025-12-03 08:00:00,6.6,0.0,0.0,0.0,100,9.9,0.0
2025-12-03 09:00:00,6.4,0.0,0.0,0.0,100,10.7,0.0
2025-12-03 10:00:00,6.8,0.0,0.0,0.0,93,11.2,0.0
2025-12-03 11:00:00,7.3,0.0,0.0,0.0,100,14.2,3600.0
2025-12-03 12:00:00,7.9,0.0,0.0,0.0,97,13.3,3600.0
2025-12-03 13:00:00,8.9,0.0,0.0,0.0,59,14.1,3600.0
2025-12-03 14:00:00,9.4,0.0,0.0,0.0,32,12.1,3600.0
2025-12-03 15:00:00,9.1,0.0,0.0,0.0,45,10.5,3600.0
2025-12-03 16:00:00,8.1,0.0,0.0,0.0,20,6.5,3600.0
2025-12-03 17:00:00,5.6,0.0,0.0,0.0,9,6.5,7.8
2025-12-03 18:00:00,5.3,0.0,0.0,0.0,20,7.1,0.0
2025-12-03 19:00:00,5.7,0.0,0.0,0.0,31,7.8,0.0
2025-12-03 20:00:00,5.7,0.0,0.0,0.0,51,9.2,0.0
2025-12-03 21:00:00,5.7,0.0,0.0,0.0,7,9.6,0.0
2025-12-03 22:00:00,5.1,0.0,0.0,0.0,4,10.1,0.0
2025-12-03 23:00:00,4.7,0.0,0.0,0.0,0,9.8,0.0
2025-12-04 00:00:00,4.3,0.0,0.0,0.0,0,11.0,0.0
2025-12-04 01:00:00,5.4,0.0,0.0,0.0,41,11.5,0.0
2025-12-04 02:00:00,5.4,0.0,0.0,0.0,47,12.6,0.0
2025-12-04 03:00:00,5.1,0.0,0.0,0.0,100,12.0,0.0
2025-12-04 04:00:00,4.8,0.0,0.0,0.0,100,12.9,0.0
2025-12-04 05:00:00,4.8,0.0,0.0,0.0,68,15.2,0.0
2025-12-04 06:00:00,4.6,0.0,0.0,0.0,30,15.9,0.0
2025-12-04 07:00:00,4.8,0.0,0.0,0.0,100,16.9,0.0
2025-12-04 08:00:00,5.1,0.0,0.0,0.0,100,17.6,0.0
2025-12-04 09:00:00,5.2,0.0,0.0,0.0,100,19.7,0.0
2025-12-04 10:00:00,6.1,0.0,0.0,0.0,100,21.3,1009.58
2025-12-04 11:00:00,6.5,0.0,0.0,0.0,100,21.9,0.0
2025-12-04 12:00:00,6.9,0.0,0.0,0.0,100,21.3,0.0
2025-12-04 13:00:00,7.2,0.1,0.1,0.0,100,23.0,0.0
2025-12-04 14:00:00,7.5,0.0,0.0,0.0,100,22.4,0.0
2025-12-04 15:00:00,7.6,0.1,0.1,0.0,100,21.6,0.0
2025-12-04 16:00:00,7.7,0.0,0.0,0.0,95,18.3,0.0
2025-12-04 17:00:00,6.9,0.0,0.0,0.0,84,15.6,0.0
2025-12-04 18:00:00,6.2,0.0,0.0,0.0,67,14.4,0.0
2025-12-04 19:00:00,5.9,0.0,0.0,0.0,21,12.8,0.0
2025-12-04 20:00:00,5.4,0.0,0.0,0.0,31,8.9,0.0
2025-12-04 21:00:00,4.8,0.0,0.0,0.0,33,8.5,0.0
2025-12-04 22:00:00,4.5,0.0,0.0,0.0,16,9.3,0.0
2025-12-04 23:00:00,4.0,0.0,0.0,0.0,0,8.4,0.0
2025-12-05 00:00:00,3.3,0.0,0.0,0.0,1,7.9,0.0
2025-12-05 01:00:00,3.2,0.0,0.0,0.0,0,7.5,0.0
2025-12-05 02:00:00,2.7,0.0,0.0,0.0,0,8.5,0.0
2025-12-05 03:00:00,2.5,0.0,0.0,0.0,0,8.3,0.0
2025-12-05 04:00:00,2.2,0.0,0.0,0.0,2,8.9,0.0
2025-12-05 05:00:00,2.0,0.0,0.0,0.0,5,9.4,0.0
2025-12-05 06:00:00,1.9,0.0,0.0,0.0,0,9.1,0.0
2025-12-05 07:00:00,1.3,0.0,0.0,0.0,0,8.7,0.0
2025-12-05 08:00:00,0.8,0.0,0.0,0.0,0,7.9,0.0
2025-12-05 09:00:00,0.6,0.0,0.0,0.0,1,9.0,0.0
2025-12-05 10:00:00,1.6,0.0,0.0,0.0,5,11.4,2732.55
2025-12-05 11:00:00,3.0,0.0,0.0,0.0,99,12.6,3600.0
2025-12-05 12:00:00,4.0,0.0,0.0,0.0,97,12.6,3600.0
2025-12-05 13:00:00,4.8,0.0,0.0,0.0,100,14.4,3600.0
2025-12-05 14:00:00,5.4,0.0,0.0,0.0,100,15.1,82.8
2025-12-05 15:00:00,5.6,0.0,0.0,0.0,100,16.1,0.0
2025-12-05 16:00:00,5.2,0.0,0.0,0.0,100,14.8,287.56
2025-12-05 17:00:00,4.8,0.0,0.0,0.0,100,16.1,0.0
2025-12-05 18:00:00,4.4,0.0,0.0,0.0,100,17.9,0.0
